IdMovimiento,IdProducto,FechaMovimiento,TipoMovimiento,Cantidad,Observacion
2592,551,2024-04-30,Entrada,58,Devolución de cliente
2593,742,2025-03-14,Salida,7,Producto dañado
2594,755,2024-01-23,Salida,1,Muestra comercial
2595,488,2024-10-24,Entrada,13,Compra proveedor
2596,405,2024-11-10,Salida,2,Muestra comercial
2597,292,2025-01-31,Entrada,67,Compra proveedor
2598,503,2025-03-20,Salida,4,Venta
2599,777,2025-11-10,Salida,1,Venta
2600,199,2024-01-25,Salida,6,Traslado a otra sucursal
2601,172,2024-05-20,Entrada,175,Reposición de stock
2602,137,2024-10-29,Entrada,17,Devolución de cliente
2603,793,2024-01-04,Salida,6,Traslado a otra sucursal
2604,744,2025-08-14,Ajuste,18,Corrección de inventario
2605,750,2025-12-31,Entrada,156,Compra proveedor
2606,437,2024-01-11,Salida,5,Muestra comercial
2607,199,2024-07-02,Salida,9,Venta
2608,335,2025-05-11,Entrada,121,Traslado entre sucursales
2609,354,2025-01-13,Ajuste,5,Producto vencido/obsoleto
2610,15,2025-06-13,Salida,1,Traslado a otra sucursal
2611,427,2024-05-22,Salida,5,Venta
2612,59,2025-12-29,Entrada,176,Devolución de cliente
2613,44,2024-06-26,Entrada,171,Traslado entre sucursales
2614,454,2024-05-01,Salida,8,Venta
2615,420,2024-09-01,Salida,7,Producto dañado
2616,564,2025-03-02,Salida,3,Muestra comercial
2617,408,2024-08-25,Salida,6,Venta
2618,357,2024-10-12,Ajuste,13,Corrección de inventario
2619,753,2025-04-08,Salida,2,Venta
2620,529,2024-02-15,Entrada,70,Reposición de stock
2621,672,2024-04-05,Salida,7,Producto dañado
2622,665,2024-08-10,Entrada,161,Traslado entre sucursales
2623,414,2024-10-30,Salida,1,Producto dañado
2624,619,2025-09-11,Salida,10,Muestra comercial
2625,639,2025-07-25,Entrada,198,Devolución de cliente
2626,109,2025-03-07,Entrada,86,Devolución de cliente
2627,779,2024-12-08,Entrada,62,Compra proveedor
2628,137,2025-07-28,Entrada,102,Compra proveedor
2629,748,2025-12-31,Salida,9,Traslado a otra sucursal
2630,589,2025-12-23,Salida,4,Producto dañado
2631,380,2024-03-25,Salida,4,Muestra comercial
2632,661,2025-10-08,Entrada,58,Devolución de cliente
2633,351,2025-09-04,Ajuste,9,Conteo físico
2634,694,2025-10-28,Ajuste,3,Producto vencido/obsoleto
2635,542,2024-02-25,Entrada,148,Devolución de cliente
2636,595,2024-06-10,Salida,2,Producto dañado
2637,108,2024-12-07,Entrada,18,Compra proveedor
2638,179,2025-10-19,Entrada,37,Compra proveedor
2639,334,2025-03-21,Ajuste,18,Diferencia en auditoría
2640,64,2024-09-12,Entrada,116,Traslado entre sucursales
2641,582,2024-02-28,Salida,2,Venta
2642,13,2024-08-04,Salida,3,Traslado a otra sucursal
2643,416,2024-06-04,Entrada,67,Reposición de stock
2644,500,2024-02-22,Salida,4,Venta
2645,734,2024-09-01,Salida,8,Producto dañado
2646,607,2024-08-10,Ajuste,14,Conteo físico
2647,780,2025-10-08,Salida,10,Producto dañado
2648,173,2024-05-13,Entrada,67,Traslado entre sucursales
2649,350,2025-03-20,Salida,4,Producto dañado
2650,327,2024-05-23,Entrada,91,Compra proveedor
2651,194,2025-12-14,Salida,6,Venta
2652,623,2024-05-04,Entrada,149,Traslado entre sucursales
2653,560,2024-09-21,Salida,1,Traslado a otra sucursal
2654,206,2025-04-20,Salida,6,Venta
2655,188,2024-09-30,Entrada,181,Traslado entre sucursales
2656,580,2025-05-04,Salida,5,Traslado a otra sucursal
2657,8,2025-08-21,Ajuste,6,Corrección de inventario
2658,447,2025-11-11,Salida,5,Producto dañado
2659,771,2025-09-17,Entrada,29,Compra proveedor
2660,486,2024-06-30,Entrada,148,Traslado entre sucursales
2661,63,2025-04-15,Salida,4,Traslado a otra sucursal
2662,170,2024-06-26,Entrada,114,Traslado entre sucursales
2663,337,2025-05-15,Entrada,136,Devolución de cliente
2664,40,2025-06-16,Entrada,91,Reposición de stock
2665,35,2025-09-27,Entrada,105,Traslado entre sucursales
2666,184,2024-11-03,Ajuste,15,Diferencia en auditoría
2667,706,2025-02-26,Salida,1,Muestra comercial
2668,475,2025-04-22,Salida,3,Producto dañado
2669,587,2024-09-24,Entrada,148,Traslado entre sucursales
2670,437,2024-06-25,Entrada,26,Compra proveedor
2671,309,2024-11-07,Salida,5,Muestra comercial
2672,739,2025-07-28,Entrada,67,Compra proveedor
2673,546,2024-02-02,Salida,6,Venta
2674,634,2024-09-16,Salida,7,Producto dañado
2675,183,2025-07-02,Salida,10,Venta
2676,611,2024-11-04,Entrada,33,Reposición de stock
2677,10,2025-04-26,Entrada,36,Reposición de stock
2678,486,2025-03-10,Entrada,69,Reposición de stock
2679,490,2025-11-29,Entrada,29,Compra proveedor
2680,12,2024-03-08,Salida,8,Venta
2681,538,2024-11-06,Salida,3,Venta
2682,681,2025-04-18,Salida,3,Traslado a otra sucursal
2683,319,2024-11-30,Entrada,47,Traslado entre sucursales
2684,353,2024-01-22,Entrada,131,Devolución de cliente
2685,28,2024-03-02,Salida,5,Muestra comercial
2686,295,2025-08-20,Salida,8,Venta
2687,715,2024-04-27,Salida,4,Traslado a otra sucursal
2688,521,2025-11-11,Salida,4,Venta
2689,25,2024-06-26,Entrada,127,Compra proveedor
2690,381,2025-04-09,Entrada,136,Traslado entre sucursales
2691,314,2025-05-08,Salida,4,Producto dañado
2692,237,2025-03-03,Salida,5,Venta
2693,394,2024-04-26,Entrada,44,Traslado entre sucursales
2694,549,2024-09-28,Salida,10,Producto dañado
2695,431,2025-02-04,Entrada,197,Reposición de stock
2696,421,2024-09-30,Entrada,146,Traslado entre sucursales
2697,343,2025-01-30,Salida,2,Traslado a otra sucursal
2698,758,2024-02-03,Entrada,160,Traslado entre sucursales
2699,367,2024-11-23,Entrada,138,Devolución de cliente
2700,546,2024-09-22,Salida,4,Producto dañado
2701,181,2024-01-29,Entrada,111,Reposición de stock
2702,140,2024-01-14,Entrada,184,Traslado entre sucursales
2703,24,2025-12-20,Salida,7,Traslado a otra sucursal
2704,330,2025-10-30,Ajuste,13,Diferencia en auditoría
2705,453,2025-01-09,Salida,8,Producto dañado
2706,265,2025-07-23,Entrada,71,Traslado entre sucursales
2707,265,2025-11-24,Entrada,65,Traslado entre sucursales
2708,623,2025-10-13,Salida,5,Venta
2709,195,2025-11-12,Salida,1,Producto dañado
2710,124,2024-05-22,Salida,5,Muestra comercial
2711,268,2024-03-29,Salida,6,Traslado a otra sucursal
2712,396,2025-05-21,Entrada,31,Reposición de stock
2713,377,2025-11-23,Entrada,163,Compra proveedor
2714,35,2024-08-21,Entrada,179,Reposición de stock
2715,146,2025-05-19,Salida,8,Producto dañado
2716,597,2024-03-27,Entrada,61,Devolución de cliente
2717,641,2025-07-20,Entrada,146,Traslado entre sucursales
2718,346,2025-06-14,Salida,4,Muestra comercial
2719,653,2024-12-24,Salida,4,Producto dañado
2720,99,2024-02-16,Salida,7,Producto dañado
2721,271,2024-08-03,Ajuste,13,Conteo físico
2722,358,2025-11-23,Salida,9,Producto dañado
2723,111,2024-11-15,Entrada,83,Traslado entre sucursales
2724,391,2025-06-30,Salida,4,Producto dañado
2725,104,2025-08-17,Entrada,157,Devolución de cliente
2726,198,2025-11-07,Salida,2,Muestra comercial
2727,149,2025-06-27,Salida,4,Producto dañado
2728,218,2024-02-04,Entrada,65,Traslado entre sucursales
2729,793,2024-12-13,Entrada,179,Traslado entre sucursales
2730,362,2024-11-01,Salida,6,Traslado a otra sucursal
2731,61,2025-10-24,Entrada,100,Reposición de stock
2732,606,2025-03-18,Salida,8,Traslado a otra sucursal
2733,159,2025-05-03,Salida,7,Traslado a otra sucursal
2734,218,2024-03-23,Entrada,105,Reposición de stock
2735,472,2025-05-16,Ajuste,18,Corrección de inventario
2736,410,2024-08-08,Salida,10,Venta
2737,36,2025-10-17,Entrada,101,Traslado entre sucursales
2738,57,2025-06-12,Entrada,129,Devolución de cliente
2739,120,2024-03-07,Entrada,184,Compra proveedor
2740,538,2024-07-08,Salida,9,Producto dañado
2741,344,2025-02-03,Entrada,157,Traslado entre sucursales
2742,224,2024-08-30,Ajuste,9,Diferencia en auditoría
2743,728,2025-05-29,Salida,2,Producto dañado
2744,163,2025-11-03,Entrada,26,Traslado entre sucursales
2745,707,2025-06-05,Salida,5,Traslado a otra sucursal
2746,425,2024-11-14,Ajuste,15,Producto vencido/obsoleto
2747,130,2024-03-05,Entrada,96,Reposición de stock
2748,767,2024-11-25,Salida,6,Venta
2749,698,2024-05-13,Entrada,142,Traslado entre sucursales
2750,657,2024-10-03,Entrada,19,Devolución de cliente
2751,762,2025-11-21,Salida,5,Muestra comercial
2752,15,2025-12-22,Salida,10,Traslado a otra sucursal
2753,654,2025-11-20,Entrada,62,Traslado entre sucursales
2754,67,2025-04-28,Salida,4,Traslado a otra sucursal
2755,559,2024-05-07,Entrada,36,Traslado entre sucursales
2756,416,2024-09-17,Salida,10,Producto dañado
2757,231,2025-06-16,Entrada,89,Compra proveedor
2758,620,2024-07-03,Salida,1,Producto dañado
2759,793,2025-04-15,Salida,1,Muestra comercial
2760,564,2025-01-04,Entrada,50,Compra proveedor
2761,203,2025-06-11,Entrada,140,Devolución de cliente
2762,398,2024-05-03,Salida,9,Producto dañado
2763,455,2025-05-26,Entrada,118,Compra proveedor
2764,568,2024-11-07,Ajuste,7,Diferencia en auditoría
2765,122,2024-08-07,Entrada,55,Reposición de stock
2766,184,2024-06-19,Salida,9,Venta
2767,752,2024-02-29,Salida,5,Traslado a otra sucursal
2768,496,2025-04-15,Entrada,149,Compra proveedor
2769,98,2025-12-06,Entrada,137,Traslado entre sucursales
2770,369,2024-11-15,Salida,5,Traslado a otra sucursal
2771,547,2025-02-22,Salida,5,Venta
2772,79,2025-01-20,Entrada,98,Reposición de stock
2773,456,2025-06-27,Salida,1,Venta
2774,535,2025-02-14,Salida,3,Venta
2775,559,2025-05-23,Salida,7,Muestra comercial
2776,43,2025-10-31,Entrada,91,Traslado entre sucursales
2777,702,2025-09-23,Salida,2,Muestra comercial
2778,235,2024-08-13,Entrada,12,Devolución de cliente
2779,242,2024-01-05,Entrada,79,Reposición de stock
2780,17,2024-09-05,Ajuste,1,Producto vencido/obsoleto
2781,756,2024-07-13,Salida,7,Muestra comercial
2782,99,2024-09-21,Salida,3,Venta
2783,431,2025-04-06,Salida,2,Venta
2784,356,2024-11-05,Entrada,13,Traslado entre sucursales
2785,394,2024-09-13,Salida,4,Muestra comercial
2786,490,2024-03-10,Salida,9,Producto dañado
2787,26,2025-11-09,Salida,1,Muestra comercial
2788,599,2024-01-11,Salida,1,Producto dañado
2789,56,2024-09-21,Entrada,71,Traslado entre sucursales
2790,588,2024-04-05,Entrada,42,Traslado entre sucursales
2791,101,2025-07-20,Salida,3,Producto dañado
2792,29,2025-04-10,Entrada,142,Reposición de stock
2793,88,2025-08-16,Ajuste,1,Conteo físico
2794,117,2024-01-22,Salida,6,Muestra comercial
2795,531,2025-11-17,Salida,7,Muestra comercial
2796,603,2024-01-07,Salida,2,Producto dañado
2797,453,2024-01-25,Salida,2,Muestra comercial
2798,329,2024-07-06,Entrada,61,Devolución de cliente
2799,427,2024-07-30,Salida,7,Muestra comercial
2800,504,2024-05-04,Entrada,169,Compra proveedor
2801,103,2024-05-15,Entrada,67,Devolución de cliente
2802,208,2024-07-18,Entrada,72,Traslado entre sucursales
2803,739,2024-08-30,Salida,3,Traslado a otra sucursal
2804,691,2024-08-29,Ajuste,6,Diferencia en auditoría
2805,175,2024-04-01,Entrada,66,Compra proveedor
2806,161,2024-03-12,Salida,9,Producto dañado
2807,634,2025-12-28,Entrada,109,Devolución de cliente
2808,204,2024-08-13,Salida,5,Traslado a otra sucursal
2809,710,2024-02-04,Entrada,182,Reposición de stock
2810,518,2024-08-20,Salida,4,Traslado a otra sucursal
2811,539,2025-06-07,Salida,7,Muestra comercial
2812,530,2024-07-05,Salida,1,Traslado a otra sucursal
2813,361,2025-02-19,Entrada,87,Compra proveedor
2814,681,2025-05-07,Salida,7,Producto dañado
2815,384,2025-07-03,Entrada,77,Compra proveedor
2816,256,2024-03-30,Salida,10,Traslado a otra sucursal
2817,354,2024-08-03,Entrada,90,Devolución de cliente
2818,572,2024-05-23,Entrada,176,Traslado entre sucursales
2819,246,2025-03-04,Ajuste,19,Conteo físico
2820,118,2025-06-19,Salida,2,Venta
2821,174,2025-03-04,Salida,9,Producto dañado
2822,778,2025-03-03,Salida,4,Venta
2823,559,2024-12-06,Salida,9,Producto dañado
2824,186,2025-02-14,Salida,3,Producto dañado
2825,636,2025-11-13,Entrada,127,Traslado entre sucursales
2826,670,2024-11-03,Salida,4,Traslado a otra sucursal
2827,792,2024-02-19,Entrada,166,Traslado entre sucursales
2828,5,2025-02-06,Salida,2,Producto dañado
2829,88,2025-05-07,Entrada,114,Reposición de stock
2830,28,2024-12-31,Salida,5,Traslado a otra sucursal
2831,795,2024-04-23,Salida,10,Traslado a otra sucursal
2832,431,2024-05-15,Entrada,99,Devolución de cliente
2833,504,2024-06-29,Salida,1,Muestra comercial
2834,53,2024-08-11,Entrada,149,Reposición de stock
2835,441,2025-07-02,Salida,4,Producto dañado
2836,258,2024-05-06,Salida,1,Venta
2837,395,2025-12-25,Salida,4,Traslado a otra sucursal
2838,398,2025-04-06,Salida,2,Traslado a otra sucursal
2839,110,2025-03-12,Ajuste,20,Diferencia en auditoría
2840,174,2025-07-08,Entrada,104,Devolución de cliente
2841,158,2025-02-28,Salida,9,Venta
2842,33,2024-08-26,Entrada,180,Reposición de stock
2843,662,2025-10-24,Salida,1,Producto dañado
2844,167,2024-09-10,Entrada,59,Devolución de cliente
2845,646,2025-10-22,Salida,6,Muestra comercial
2846,321,2025-04-19,Entrada,119,Compra proveedor
2847,273,2024-06-21,Entrada,114,Traslado entre sucursales
2848,171,2024-07-08,Entrada,159,Compra proveedor
2849,752,2024-08-19,Salida,2,Traslado a otra sucursal
2850,219,2025-05-18,Salida,5,Venta
2851,744,2025-08-27,Entrada,55,Reposición de stock
2852,120,2024-10-12,Salida,8,Muestra comercial
2853,362,2024-05-18,Salida,4,Muestra comercial
2854,449,2024-04-08,Salida,1,Venta
2855,653,2025-07-19,Entrada,117,Compra proveedor
2856,502,2024-10-22,Salida,4,Muestra comercial
2857,183,2025-07-12,Salida,5,Venta
2858,703,2025-11-11,Salida,2,Traslado a otra sucursal
2859,620,2025-02-02,Salida,1,Muestra comercial
2860,132,2024-02-05,Ajuste,18,Diferencia en auditoría
2861,767,2024-11-19,Entrada,41,Reposición de stock
2862,271,2025-07-09,Salida,4,Traslado a otra sucursal
2863,14,2025-02-05,Salida,8,Producto dañado
2864,355,2025-02-12,Entrada,55,Traslado entre sucursales
2865,409,2025-04-23,Entrada,69,Reposición de stock
2866,673,2024-03-18,Entrada,119,Devolución de cliente
2867,170,2024-08-06,Entrada,173,Traslado entre sucursales
2868,598,2025-03-15,Entrada,150,Traslado entre sucursales
2869,11,2025-01-14,Salida,8,Muestra comercial
2870,97,2024-01-23,Entrada,99,Traslado entre sucursales
2871,641,2025-04-15,Salida,6,Traslado a otra sucursal
2872,496,2025-07-10,Entrada,199,Traslado entre sucursales
2873,259,2024-11-10,Entrada,101,Devolución de cliente
2874,283,2024-07-17,Entrada,185,Compra proveedor
2875,240,2025-01-21,Ajuste,3,Producto vencido/obsoleto
2876,328,2025-02-12,Salida,5,Producto dañado
2877,732,2024-04-14,Entrada,68,Devolución de cliente
2878,711,2025-11-20,Entrada,180,Compra proveedor
2879,79,2024-12-13,Entrada,14,Reposición de stock
2880,369,2025-06-20,Entrada,132,Devolución de cliente
2881,783,2025-09-15,Salida,9,Traslado a otra sucursal
2882,95,2024-04-02,Salida,9,Traslado a otra sucursal
2883,354,2024-10-07,Entrada,56,Reposición de stock
2884,223,2024-12-01,Salida,6,Producto dañado
2885,131,2024-05-21,Salida,4,Muestra comercial
2886,329,2025-12-09,Entrada,192,Devolución de cliente
2887,400,2024-10-15,Ajuste,9,Producto vencido/obsoleto
2888,704,2024-08-14,Salida,7,Venta
2889,575,2025-02-12,Entrada,23,Devolución de cliente
2890,311,2024-05-30,Salida,6,Venta
2891,391,2025-07-15,Entrada,164,Traslado entre sucursales
2892,268,2024-05-11,Salida,9,Venta
2893,149,2024-07-21,Ajuste,5,Conteo físico
2894,249,2024-05-02,Entrada,170,Devolución de cliente
2895,440,2025-12-14,Ajuste,9,Producto vencido/obsoleto
2896,200,2024-10-05,Salida,6,Muestra comercial
2897,267,2024-07-16,Entrada,106,Reposición de stock
2898,404,2024-07-21,Ajuste,12,Diferencia en auditoría
2899,790,2025-09-22,Ajuste,15,Corrección de inventario
2900,794,2024-09-27,Salida,5,Muestra comercial
2901,424,2024-12-07,Salida,5,Venta
2902,580,2025-02-06,Ajuste,14,Producto vencido/obsoleto
2903,11,2024-07-04,Salida,10,Muestra comercial
2904,678,2024-06-19,Salida,3,Venta
2905,557,2024-07-11,Entrada,62,Devolución de cliente
2906,511,2025-01-20,Entrada,151,Devolución de cliente
2907,76,2025-06-12,Entrada,60,Devolución de cliente
2908,175,2024-09-14,Salida,8,Producto dañado
2909,292,2024-10-31,Entrada,151,Compra proveedor
2910,607,2024-10-25,Salida,9,Venta
2911,756,2025-02-05,Entrada,133,Reposición de stock
2912,347,2025-12-09,Entrada,177,Compra proveedor
2913,215,2024-10-15,Entrada,31,Devolución de cliente
2914,293,2025-11-05,Entrada,164,Traslado entre sucursales
2915,262,2025-10-08,Salida,8,Muestra comercial
2916,510,2024-11-10,Entrada,126,Compra proveedor
2917,286,2024-02-10,Entrada,24,Traslado entre sucursales
2918,638,2024-12-25,Salida,5,Producto dañado
2919,95,2025-01-05,Salida,7,Muestra comercial
2920,664,2025-01-04,Entrada,42,Devolución de cliente
2921,225,2024-09-18,Salida,9,Muestra comercial
2922,680,2024-10-12,Salida,10,Traslado a otra sucursal
2923,199,2025-06-27,Entrada,121,Traslado entre sucursales
2924,532,2024-08-17,Salida,2,Traslado a otra sucursal
2925,140,2024-08-12,Salida,10,Venta
2926,714,2024-09-26,Salida,9,Venta
2927,370,2024-09-17,Ajuste,9,Diferencia en auditoría
2928,258,2024-04-24,Salida,7,Producto dañado
2929,46,2024-09-07,Salida,1,Producto dañado
2930,778,2025-09-03,Salida,10,Producto dañado
2931,245,2025-08-23,Ajuste,3,Diferencia en auditoría
2932,253,2025-04-13,Salida,9,Venta
2933,258,2024-07-21,Entrada,100,Traslado entre sucursales
2934,14,2025-03-21,Entrada,188,Traslado entre sucursales
2935,686,2024-11-11,Entrada,132,Reposición de stock
2936,287,2024-11-03,Salida,3,Muestra comercial
2937,358,2025-10-03,Ajuste,6,Producto vencido/obsoleto
2938,100,2024-07-20,Salida,5,Producto dañado
2939,504,2024-01-13,Entrada,142,Devolución de cliente
2940,697,2024-12-01,Entrada,64,Compra proveedor
2941,630,2025-08-27,Salida,10,Traslado a otra sucursal
2942,636,2024-02-25,Salida,4,Producto dañado
2943,283,2024-06-02,Entrada,69,Traslado entre sucursales
2944,282,2024-02-17,Entrada,75,Compra proveedor
2945,543,2025-04-19,Salida,6,Producto dañado
2946,457,2025-03-05,Entrada,189,Devolución de cliente
2947,312,2025-07-04,Entrada,88,Devolución de cliente
2948,179,2024-06-22,Salida,6,Venta
2949,468,2025-10-27,Salida,3,Traslado a otra sucursal
2950,632,2025-02-03,Entrada,125,Compra proveedor
2951,224,2024-04-10,Salida,1,Producto dañado
2952,649,2024-11-03,Salida,5,Producto dañado
2953,282,2025-12-24,Entrada,113,Traslado entre sucursales
2954,10,2024-07-08,Entrada,142,Traslado entre sucursales
2955,725,2024-11-21,Ajuste,11,Conteo físico
2956,422,2025-05-05,Entrada,185,Compra proveedor
2957,19,2025-10-27,Salida,8,Traslado a otra sucursal
2958,400,2025-12-23,Ajuste,9,Corrección de inventario
2959,724,2025-05-25,Entrada,174,Compra proveedor
2960,57,2024-06-26,Salida,9,Venta
2961,49,2025-02-18,Entrada,194,Devolución de cliente
2962,184,2025-05-15,Salida,3,Traslado a otra sucursal
2963,800,2024-12-11,Entrada,192,Compra proveedor
2964,309,2024-06-24,Entrada,186,Compra proveedor
2965,626,2025-05-26,Entrada,189,Devolución de cliente
2966,203,2025-03-08,Entrada,19,Devolución de cliente
2967,537,2024-12-15,Entrada,199,Reposición de stock
2968,456,2024-12-27,Salida,8,Producto dañado
2969,332,2025-05-25,Ajuste,5,Diferencia en auditoría
2970,762,2024-06-28,Entrada,162,Compra proveedor
2971,338,2024-07-05,Ajuste,15,Producto vencido/obsoleto
2972,714,2025-11-07,Ajuste,12,Corrección de inventario
2973,556,2025-01-23,Entrada,71,Reposición de stock
2974,268,2025-04-06,Entrada,126,Compra proveedor
2975,619,2024-08-22,Entrada,191,Traslado entre sucursales
2976,687,2024-01-31,Salida,9,Muestra comercial
2977,334,2024-01-28,Salida,2,Venta
2978,311,2025-12-08,Salida,10,Muestra comercial
2979,473,2025-10-03,Salida,6,Muestra comercial
2980,192,2024-07-02,Salida,3,Producto dañado
2981,251,2025-09-25,Salida,8,Muestra comercial
2982,182,2025-11-04,Entrada,136,Reposición de stock
2983,10,2024-02-12,Ajuste,14,Corrección de inventario
2984,674,2025-02-12,Entrada,136,Devolución de cliente
2985,582,2025-06-23,Entrada,161,Devolución de cliente
2986,598,2024-02-25,Ajuste,15,Conteo físico
2987,418,2025-08-18,Salida,1,Venta
2988,287,2024-01-30,Salida,6,Muestra comercial
2989,776,2024-03-02,Entrada,167,Devolución de cliente
2990,552,2025-10-28,Salida,2,Muestra comercial
2991,604,2024-04-04,Entrada,173,Devolución de cliente
2992,209,2024-11-30,Salida,1,Venta
2993,621,2025-10-28,Entrada,40,Compra proveedor
2994,664,2024-10-14,Entrada,50,Traslado entre sucursales
2995,168,2025-07-01,Ajuste,11,Conteo físico
2996,748,2025-10-04,Salida,10,Venta
2997,272,2024-03-19,Salida,4,Venta
2998,83,2025-03-21,Ajuste,4,Corrección de inventario
2999,779,2025-05-10,Entrada,84,Compra proveedor
3000,656,2024-09-14,Entrada,136,Compra proveedor
