IdCompra,FechaCompra,IdProveedor,Total
4427,2025-03-18,35,31304000
4428,2025-07-25,35,171604000
4429,2025-01-24,75,159110000
4430,2024-07-21,58,31157000
4431,2025-01-21,60,240920000
4432,2024-02-25,36,27367000
4433,2024-08-18,25,202638000
4434,2025-01-09,73,149412000
4435,2025-09-21,45,134032000
4436,2024-08-20,65,161541000
4437,2024-02-14,65,311868000
4438,2024-04-19,48,109185000
4439,2024-02-12,27,47931000
4440,2025-12-11,79,90356000
4441,2024-12-23,52,264844000
4442,2025-08-26,71,61639000
4443,2025-02-13,12,28774000
4444,2024-07-15,16,37598000
4445,2025-11-29,66,97825000
4446,2025-02-05,12,169269000
4447,2025-01-27,66,44661000
4448,2025-03-09,60,320501000
4449,2024-11-30,70,303254000
4450,2024-08-20,20,120688000
4451,2025-12-04,24,289617000
4452,2024-02-16,23,74343000
4453,2025-12-05,25,90172000
4454,2024-02-25,48,269214000
4455,2024-01-24,30,124239000
4456,2025-10-04,47,51813000
4457,2024-02-15,21,181419000
4458,2024-10-13,9,450159000
4459,2025-11-03,65,179146000
4460,2024-09-01,46,35516000
4461,2025-05-06,7,33544000
4462,2024-02-19,17,13885000
4463,2024-10-14,8,378078000
4464,2025-05-21,80,162073000
4465,2025-07-02,17,128857000
4466,2025-01-03,41,97588000
4467,2024-02-15,72,147734000
4468,2025-09-19,19,93734000
4469,2024-11-06,17,579081000
4470,2025-06-18,38,251761000
4471,2025-07-30,18,52787000
4472,2025-06-01,44,220092000
4473,2025-02-19,1,186802000
4474,2025-08-14,68,543033000
4475,2025-11-17,29,359702000
4476,2025-02-24,78,457870000
4477,2025-03-22,5,136018000
4478,2025-09-22,68,690697000
4479,2024-05-31,55,332946000
4480,2025-07-09,68,45408000
4481,2024-01-19,32,133044000
4482,2025-05-13,37,56514000
4483,2024-10-29,39,152194000
4484,2024-05-29,78,52947000
4485,2024-07-16,39,284928000
4486,2025-09-09,54,153365000
4487,2025-04-02,13,102846000
4488,2025-11-27,14,252140000
4489,2024-01-30,7,224834000
4490,2024-09-10,74,449061000
4491,2024-07-27,62,113564000
4492,2024-12-17,6,154101000
4493,2025-11-12,53,251830000
4494,2025-12-03,27,182564000
4495,2024-10-05,80,262866000
4496,2024-07-05,35,120012000
4497,2024-10-17,19,186518000
4498,2025-09-30,60,341137000
4499,2024-05-08,80,175980000
4500,2024-09-17,71,116118000
4501,2024-06-10,31,547786000
4502,2024-04-30,19,301004000
4503,2024-04-09,46,320577000
4504,2025-07-28,11,449065000
4505,2025-04-27,22,66109000
4506,2024-03-15,64,5572000
4507,2024-02-01,43,256797000
4508,2024-08-03,40,377544000
4509,2024-03-26,65,93566000
4510,2025-08-19,69,246232000
4511,2024-11-17,35,178437000
4512,2024-11-25,3,56213000
4513,2025-03-28,31,442185000
4514,2024-08-26,27,132359000
4515,2025-04-01,35,687471000
4516,2025-09-27,28,218514000
4517,2024-01-28,17,29283000
4518,2024-11-14,32,273179000
4519,2025-03-24,74,282604000
4520,2025-09-17,43,109099000
4521,2024-05-20,74,12369000
4522,2025-06-25,21,106610000
4523,2024-11-16,51,82242000
4524,2025-10-14,8,163772000
4525,2024-10-07,40,191709000
4526,2025-08-04,31,135741000
4527,2024-05-20,4,206311000
4528,2024-04-02,11,139074000
4529,2025-01-27,68,11881000
4530,2024-10-31,60,146492000
4531,2025-08-20,69,269017000
4532,2024-06-25,43,323858000
4533,2025-12-08,70,89385000
4534,2024-09-05,47,267939000
4535,2024-04-28,68,302100000
4536,2024-03-03,46,192349000
4537,2024-05-23,42,256452000
4538,2024-09-26,64,390663000
4539,2025-03-15,34,210630000
4540,2025-03-08,31,11454000
4541,2025-04-05,33,205192000
4542,2024-12-18,54,232341000
4543,2025-04-19,17,33740000
4544,2024-06-28,19,161346000
4545,2024-02-01,17,436679000
4546,2025-11-27,10,256119000
4547,2024-05-20,3,279116000
4548,2025-08-27,43,60588000
4549,2024-01-18,78,192867000
4550,2025-11-14,24,85455000
4551,2024-02-02,63,119270000
4552,2024-12-06,56,476918000
4553,2025-02-19,37,256927000
4554,2025-03-04,16,89657000
4555,2024-02-02,35,320296000
4556,2025-08-08,69,378082000
4557,2024-06-30,64,68542000
4558,2025-02-11,59,311955000
4559,2025-06-19,44,165289000
4560,2024-01-27,29,35317000
4561,2025-10-08,77,182050000
4562,2024-11-05,75,555333000
4563,2024-02-12,16,54928000
4564,2024-09-25,45,287411000
4565,2024-05-14,52,17460000
4566,2025-05-27,9,452441000
4567,2024-11-08,28,89146000
4568,2024-10-25,33,280728000
4569,2024-04-11,12,45425000
4570,2024-08-27,16,121371000
4571,2025-04-12,63,455586000
4572,2024-10-30,1,390646000
4573,2025-08-09,20,329477000
4574,2024-06-20,65,31546000
4575,2024-07-02,67,17879000
4576,2024-02-10,37,118077000
4577,2025-02-15,8,131581000
4578,2024-12-25,29,552536000
4579,2024-03-05,77,103728000
4580,2025-09-09,58,73764000
4581,2024-08-03,61,352054000
4582,2024-06-10,2,311483000
4583,2024-09-28,50,551174000
4584,2024-09-15,55,48026000
4585,2025-03-28,42,174001000
4586,2024-04-14,20,310987000
4587,2025-08-18,69,36747000
4588,2025-02-08,46,105901000
4589,2024-12-31,62,40392000
4590,2024-06-05,28,365186000
4591,2024-09-04,13,344776000
4592,2024-01-21,65,392154000
4593,2025-09-23,65,132032000
4594,2025-03-29,56,339890000
4595,2025-07-04,23,96999000
4596,2025-04-15,27,280314000
4597,2024-07-18,31,86065000
4598,2025-08-13,76,114724000
4599,2024-11-13,45,587448000
4600,2024-05-08,76,308435000
4601,2024-08-01,47,174639000
4602,2025-07-22,73,225192000
4603,2025-03-02,77,316708000
4604,2025-03-27,15,348777000
4605,2024-01-16,56,576376000
4606,2024-09-28,19,278042000
4607,2025-08-30,2,141086000
4608,2024-05-25,50,175819000
4609,2024-06-24,46,353212000
4610,2025-06-13,53,591534000
4611,2025-12-30,41,174833000
4612,2024-06-28,50,203586000
4613,2025-10-25,47,203399000
4614,2024-04-11,74,161853000
4615,2024-06-15,75,149997000
4616,2024-02-25,13,131859000
4617,2025-11-12,3,119556000
4618,2025-03-03,55,56359000
4619,2025-04-19,45,99625000
4620,2024-02-07,3,197870000
4621,2025-04-28,12,87942000
4622,2025-01-08,79,58761000
4623,2024-03-13,15,377007000
4624,2025-01-31,62,334580000
4625,2025-04-16,74,94592000
4626,2025-06-06,52,38717000
4627,2024-04-26,27,193297000
4628,2025-05-30,30,250184000
4629,2024-04-14,61,176136000
4630,2024-09-12,26,114305000
4631,2024-04-12,8,206158000
4632,2024-03-14,19,436047000
4633,2024-01-09,6,311841000
4634,2025-01-17,36,420198000
4635,2025-03-31,75,201248000
4636,2024-06-04,1,83052000
4637,2025-08-11,71,592181000
4638,2024-04-13,39,390230000
4639,2024-06-13,80,565689000
4640,2025-09-26,45,341400000
4641,2025-06-14,68,271171000
4642,2025-11-19,2,399066000
4643,2025-09-04,53,226092000
4644,2025-10-29,47,81676000
4645,2024-02-21,41,107058000
4646,2024-04-19,1,162397000
4647,2025-10-16,3,151580000
4648,2024-05-19,21,285312000
4649,2025-01-06,8,5355000
4650,2025-08-31,32,133168000
4651,2024-03-26,75,44576000
4652,2024-02-20,47,68172000
4653,2025-05-17,41,7835000
4654,2024-01-15,39,254238000
4655,2024-01-03,54,130835000
4656,2025-06-27,1,133477000
4657,2025-05-16,48,157339000
4658,2024-07-17,3,535634000
4659,2024-11-19,37,302450000
4660,2024-04-10,62,177593000
4661,2024-09-20,23,41745000
4662,2025-10-05,80,200270000
4663,2024-08-19,52,136210000
4664,2025-08-10,61,358318000
4665,2024-08-29,35,29626000
4666,2025-10-04,64,396670000
4667,2025-11-29,59,29230000
4668,2024-02-06,77,196868000
4669,2024-04-01,42,189513000
4670,2024-01-27,31,107497000
4671,2024-08-07,44,166182000
4672,2025-03-12,47,30350000
4673,2025-09-15,79,156840000
4674,2025-02-07,77,21217000
4675,2025-03-06,19,124978000
4676,2024-02-20,70,358953000
4677,2024-03-29,46,203747000
4678,2025-11-14,68,7992000
4679,2025-10-26,38,77244000
4680,2025-01-04,72,187025000
4681,2024-10-31,27,157074000
4682,2024-05-18,64,347756000
4683,2025-03-21,71,344678000
4684,2025-06-03,61,28151000
4685,2025-12-06,12,220098000
4686,2025-01-12,35,177308000
4687,2025-07-18,74,6772000
4688,2024-05-20,64,58136000
4689,2024-03-31,37,172204000
4690,2025-11-25,67,129250000
4691,2025-05-29,74,98064000
4692,2024-08-07,56,69095000
4693,2025-07-28,34,245336000
4694,2024-07-30,62,444318000
4695,2024-03-08,12,47928000
4696,2025-01-02,14,132987000
4697,2025-04-23,33,157914000
4698,2024-03-19,59,73053000
4699,2024-08-19,16,199979000
4700,2025-02-03,79,38048000
4701,2024-03-14,40,673157000
4702,2025-11-29,63,93726000
4703,2025-07-13,70,56694000
4704,2025-10-28,65,93082000
4705,2024-01-21,57,307644000
4706,2024-12-26,27,175370000
4707,2024-10-18,62,197700000
4708,2025-03-17,31,387911000
4709,2024-01-29,34,77224000
4710,2025-01-17,39,122340000
4711,2024-06-06,13,125964000
4712,2025-09-26,28,588038000
4713,2025-09-23,44,517828000
4714,2024-01-06,74,275171000
4715,2024-07-02,79,63383000
4716,2025-11-10,36,57618000
4717,2024-12-22,68,159575000
4718,2025-09-11,63,32676000
4719,2025-04-02,20,50435000
4720,2025-02-08,80,31239000
4721,2024-07-14,60,237214000
4722,2025-06-20,69,337275000
4723,2025-07-06,80,48100000
4724,2025-08-14,18,121845000
4725,2025-08-11,75,43188000
4726,2025-03-12,29,361553000
4727,2025-03-09,71,309393000
4728,2024-01-27,34,122031000
4729,2024-09-17,73,5905000
4730,2025-10-17,59,142567000
4731,2024-10-04,7,120891000
4732,2025-12-14,52,37472000
4733,2024-04-30,11,264176000
4734,2025-02-24,46,290302000
4735,2024-06-01,25,552722000
4736,2024-01-23,3,119782000
4737,2024-09-19,9,228808000
4738,2025-12-03,71,110766000
4739,2025-05-17,72,69014000
4740,2025-01-24,54,37326000
4741,2025-06-06,19,93178000
4742,2025-01-16,7,265613000
4743,2025-05-02,13,127284000
4744,2024-04-18,52,201861000
4745,2025-12-04,45,274353000
4746,2025-07-16,17,90565000
4747,2024-11-18,70,115464000
4748,2024-09-28,74,51345000
4749,2025-03-20,74,561487000
4750,2024-12-24,27,329047000
4751,2024-10-30,35,18480000
4752,2025-07-28,14,250465000
4753,2024-04-28,30,194231000
4754,2024-01-06,2,188391000
4755,2025-03-05,70,31768000
4756,2024-06-29,43,81586000
4757,2025-04-22,45,80967000
4758,2025-06-24,60,102535000
4759,2024-07-26,69,12786000
4760,2024-01-06,54,591286000
4761,2025-06-05,62,18633000
4762,2024-11-22,42,58618000
4763,2024-03-30,50,51511000
4764,2025-12-10,43,74343000
4765,2025-07-24,69,110691000
4766,2024-06-02,26,290169000
4767,2025-01-17,50,440817000
4768,2025-12-04,9,138102000
4769,2024-09-01,21,277637000
4770,2025-05-13,68,237658000
4771,2024-05-31,35,293072000
4772,2024-10-05,46,194748000
4773,2024-01-04,48,117673000
4774,2025-01-16,65,165571000
4775,2024-10-21,30,60080000
4776,2024-09-18,27,30948000
4777,2025-09-18,60,144382000
4778,2025-10-20,33,557997000
4779,2025-01-08,74,63591000
4780,2025-06-18,27,80546000
4781,2025-04-17,12,52065000
4782,2025-12-29,44,334424000
4783,2025-05-28,67,318509000
4784,2025-06-13,48,366866000
4785,2025-11-03,15,284241000
4786,2024-12-27,40,524373000
4787,2025-07-07,65,513623000
4788,2024-10-25,65,264080000
4789,2025-05-03,69,284106000
4790,2024-01-26,47,20664000
4791,2024-12-07,36,11159000
4792,2025-01-15,5,825699000
4793,2024-09-14,36,187212000
4794,2025-09-13,28,38079000
4795,2025-10-18,14,165701000
4796,2025-03-25,16,39691000
4797,2025-07-28,30,156274000
4798,2024-12-16,40,111124000
4799,2025-06-28,4,243865000
4800,2024-03-04,7,591860000
4801,2024-02-14,29,465478000
4802,2024-07-31,13,218060000
4803,2024-11-10,69,38768000
4804,2025-11-02,66,225363000
4805,2024-03-09,80,9340000
4806,2025-12-25,16,90551000
4807,2024-02-04,8,193930000
4808,2025-06-25,41,211619000
4809,2024-10-21,38,441255000
4810,2025-02-23,63,92019000
4811,2024-06-06,34,280039000
4812,2025-08-15,62,101937000
4813,2024-01-08,71,197942000
4814,2024-11-27,49,429070000
4815,2025-10-22,79,364196000
4816,2024-09-13,12,4981000
4817,2024-10-25,60,368887000
4818,2024-08-08,10,198850000
4819,2025-07-13,37,349254000
4820,2024-09-17,48,218284000
4821,2024-12-28,78,169293000
4822,2025-02-22,34,385184000
4823,2025-11-03,80,6578000
4824,2024-10-29,55,22570000
4825,2024-05-23,26,174536000
4826,2025-10-06,76,150016000
4827,2025-09-28,38,242782000
4828,2025-03-30,51,528107000
4829,2025-07-27,3,44303000
4830,2025-06-04,23,72366000
4831,2024-11-29,68,284407000
4832,2024-09-22,46,36136000
4833,2024-01-01,19,556164000
4834,2025-07-15,55,83141000
4835,2025-08-16,25,269219000
4836,2024-07-02,70,241909000
4837,2025-10-02,34,210274000
4838,2024-04-01,59,58882000
4839,2024-07-12,69,380721000
4840,2024-05-02,64,173857000
4841,2024-04-11,41,195931000
4842,2025-04-03,12,88149000
4843,2024-02-29,2,209619000
4844,2025-04-15,77,200970000
4845,2024-07-01,11,54399000
4846,2024-12-21,5,145137000
4847,2025-11-16,22,527679000
4848,2025-09-05,76,59414000
4849,2024-08-06,56,121155000
4850,2024-07-25,49,193105000
4851,2025-10-16,1,218021000
4852,2024-01-27,35,259807000
4853,2024-07-18,63,281127000
4854,2024-08-26,59,567125000
4855,2024-06-23,42,151537000
4856,2024-09-19,66,430085000
4857,2025-01-08,27,102915000
4858,2024-06-27,49,372414000
4859,2024-11-20,21,258300000
4860,2024-12-30,67,102236000
4861,2024-04-17,56,366121000
4862,2024-08-18,68,125205000
4863,2025-05-12,29,69420000
4864,2024-03-16,66,16857000
4865,2024-11-03,4,247977000
4866,2025-04-13,26,517984000
4867,2025-02-20,24,188128000
4868,2024-09-09,48,193920000
4869,2024-11-20,25,318012000
4870,2025-10-11,70,778535000
4871,2025-01-24,73,202408000
4872,2024-07-11,24,279568000
4873,2025-04-19,69,57072000
4874,2025-01-19,18,329545000
4875,2025-08-16,50,145860000
4876,2025-03-27,33,165002000
4877,2025-09-06,7,197125000
4878,2024-01-02,80,135572000
4879,2025-09-11,64,114725000
4880,2025-12-06,39,49168000
4881,2025-11-15,56,22311000
4882,2025-09-03,22,236946000
4883,2025-05-26,47,461170000
4884,2024-02-14,10,136816000
4885,2025-04-26,71,225043000
4886,2024-07-10,7,216962000
4887,2024-05-11,57,156397000
4888,2025-01-29,29,24178000
4889,2024-02-04,6,9896000
4890,2024-09-17,8,422952000
4891,2024-02-17,13,63925000
4892,2024-05-22,55,344482000
4893,2024-04-12,55,243812000
4894,2024-02-15,33,255507000
4895,2024-10-26,59,203151000
4896,2025-01-08,65,119681000
4897,2024-01-10,17,85197000
4898,2024-12-21,73,479230000
4899,2025-12-25,64,271668000
4900,2025-11-15,49,257827000
4901,2025-09-20,42,70795000
4902,2025-05-30,48,199956000
4903,2025-01-03,41,140306000
4904,2024-09-02,65,691019000
4905,2025-12-11,49,133804000
4906,2025-03-03,71,98055000
4907,2025-12-27,20,256069000
4908,2024-10-01,67,217188000
4909,2025-03-14,54,117136000
4910,2025-12-23,42,239557000
4911,2025-07-29,71,10764000
4912,2025-01-15,34,252168000
4913,2024-06-27,5,326047000
4914,2024-07-18,69,72586000
4915,2025-06-19,30,232084000
4916,2024-06-27,38,15745000
4917,2025-06-27,3,116733000
4918,2024-09-13,13,206896000
4919,2025-07-21,36,314367000
4920,2024-04-02,48,17210000
4921,2025-05-22,15,284569000
4922,2025-09-12,60,86105000
4923,2024-06-14,77,94577000
4924,2025-02-20,34,191191000
4925,2024-09-09,19,81464000
4926,2025-03-31,7,34452000
4927,2024-10-31,58,178128000
4928,2024-07-07,31,134525000
4929,2025-03-30,57,163041000
4930,2025-05-19,37,270524000
4931,2025-04-27,22,170544000
4932,2025-02-16,53,144710000
4933,2025-07-16,55,595444000
4934,2024-09-04,43,63679000
4935,2025-01-17,45,40833000
4936,2024-02-23,18,361488000
4937,2025-04-13,8,53122000
4938,2025-04-03,8,129576000
4939,2024-12-29,20,175787000
4940,2024-09-22,8,163669000
4941,2025-07-19,2,15912000
4942,2025-03-22,50,196136000
4943,2025-07-06,15,296148000
4944,2025-02-04,68,382325000
4945,2025-08-23,51,141417000
4946,2024-10-28,11,133471000
4947,2025-03-08,14,228628000
4948,2025-07-29,65,15834000
4949,2025-12-02,46,2562000
4950,2025-11-15,41,86127000
4951,2025-08-24,38,61560000
4952,2025-02-10,49,351921000
4953,2024-05-13,37,50591000
4954,2024-09-24,17,122631000
4955,2025-01-14,9,337038000
4956,2025-04-15,48,253010000
4957,2025-01-25,36,369358000
4958,2025-01-12,79,6038000
4959,2025-12-03,56,490475000
4960,2025-10-04,1,705683000
4961,2025-11-07,38,97587000
4962,2024-05-07,52,126327000
4963,2025-10-06,46,51909000
4964,2024-09-27,51,67160000
4965,2025-05-20,2,199429000
4966,2025-06-24,9,156032000
4967,2025-12-07,10,128537000
4968,2025-10-08,16,219555000
4969,2025-05-09,78,352011000
4970,2025-04-20,79,177353000
4971,2025-05-01,42,150185000
4972,2025-09-20,32,143944000
4973,2025-08-31,24,114018000
4974,2025-01-08,6,306425000
4975,2025-05-15,80,301039000
4976,2024-01-18,57,160237000
4977,2025-06-08,10,213111000
4978,2024-09-24,55,130070000
4979,2024-08-12,30,9975000
4980,2024-12-12,40,176384000
4981,2024-08-08,43,253756000
4982,2025-05-07,72,258322000
4983,2025-02-20,59,325902000
4984,2024-07-04,76,322173000
4985,2024-05-21,19,386347000
4986,2025-08-31,25,492688000
4987,2025-06-26,47,14200000
4988,2024-04-03,64,513683000
4989,2025-05-26,42,72248000
4990,2024-03-23,55,423682000
4991,2025-07-23,35,194122000
4992,2025-01-11,34,374590000
4993,2024-02-21,17,79932000
4994,2024-01-08,56,261304000
4995,2024-03-28,3,36493000
4996,2025-12-07,55,166688000
4997,2024-01-30,36,305070000
4998,2025-11-11,61,74028000
4999,2025-10-15,42,75337000
5000,2024-09-18,76,560824000
