IdDetalle,IdVenta,IdProducto,Cantidad,PrecioUnitario,Subtotal
5999,16726,274,3,625000,1875000
6000,21332,16,3,1043000,3129000
6001,18472,516,2,4197000,8394000
6002,6505,595,5,4965000,24825000
6003,14926,48,4,6530000,26120000
6004,14214,635,5,4012000,20060000
6005,2142,722,5,4600000,23000000
6006,17556,453,1,1292000,1292000
6007,13186,502,1,687000,687000
6008,13256,490,2,581000,1162000
6009,18275,394,1,724000,724000
6010,17466,171,4,327000,1308000
6011,742,777,5,1695000,8475000
6012,7263,656,1,3701000,3701000
6013,10319,171,2,327000,654000
6014,2560,390,5,779000,3895000
6015,11288,214,5,1401000,7005000
6016,6164,31,5,2858000,14290000
6017,13945,783,3,658000,1974000
6018,23356,679,5,610000,3050000
6019,14287,160,2,2420000,4840000
6020,23490,708,2,5075000,10150000
6021,11053,85,2,35000,70000
6022,18491,185,1,556000,556000
6023,22812,414,3,392000,1176000
6024,9796,196,2,152000,304000
6025,11782,715,2,239000,478000
6026,16177,235,3,830000,2490000
6027,1757,592,1,199000,199000
6028,13210,288,5,182000,910000
6029,20787,561,2,1104000,2208000
6030,20976,498,1,266000,266000
6031,18425,267,3,1525000,4575000
6032,13396,490,4,581000,2324000
6033,4304,555,1,1777000,1777000
6034,14073,661,4,5786000,23144000
6035,22458,11,2,393000,786000
6036,12476,587,1,5107000,5107000
6037,18343,389,3,332000,996000
6038,11328,454,2,1584000,3168000
6039,920,387,1,668000,668000
6040,2828,417,3,1487000,4461000
6041,4717,472,1,190000,190000
6042,22446,404,3,5773000,17319000
6043,23537,346,4,203000,812000
6044,8203,181,4,207000,828000
6045,2669,666,1,873000,873000
6046,21714,371,5,1543000,7715000
6047,9085,370,3,1767000,5301000
6048,4027,729,2,2285000,4570000
6049,24739,593,5,511000,2555000
6050,3386,643,1,167000,167000
6051,7044,111,5,3982000,19910000
6052,5045,386,2,304000,608000
6053,15251,408,1,2827000,2827000
6054,7469,521,2,2581000,5162000
6055,13426,74,4,430000,1720000
6056,13000,685,2,1284000,2568000
6057,24666,797,1,3798000,3798000
6058,4867,678,4,1873000,7492000
6059,1352,768,5,806000,4030000
6060,9050,22,4,552000,2208000
6061,23835,533,4,3204000,12816000
6062,22643,82,1,139000,139000
6063,22562,700,5,232000,1160000
6064,14323,223,1,448000,448000
6065,6965,550,5,225000,1125000
6066,18362,261,2,242000,484000
6067,15339,759,2,440000,880000
6068,9087,144,2,1730000,3460000
6069,2912,720,3,2401000,7203000
6070,17893,551,2,64000,128000
6071,16049,106,4,3214000,12856000
6072,15348,377,1,193000,193000
6073,9654,401,3,78000,234000
6074,15393,701,1,4396000,4396000
6075,9624,458,4,810000,3240000
6076,22801,503,5,264000,1320000
6077,9670,180,3,5201000,15603000
6078,5115,394,3,724000,2172000
6079,2377,799,3,370000,1110000
6080,18562,650,3,1381000,4143000
6081,10738,406,4,675000,2700000
6082,23834,565,2,568000,1136000
6083,8660,701,3,4396000,13188000
6084,16929,134,3,356000,1068000
6085,6375,356,3,270000,810000
6086,22587,707,2,708000,1416000
6087,12754,290,5,214000,1070000
6088,8045,527,2,1111000,2222000
6089,20189,441,4,1793000,7172000
6090,10284,490,5,581000,2905000
6091,8545,436,4,517000,2068000
6092,1051,517,2,1577000,3154000
6093,8953,543,2,1534000,3068000
6094,5382,712,2,4964000,9928000
6095,14703,258,1,1132000,1132000
6096,13207,299,5,1845000,9225000
6097,2574,781,1,548000,548000
6098,18214,101,3,461000,1383000
6099,6236,645,4,3315000,13260000
6100,20451,123,5,777000,3885000
6101,21240,767,4,742000,2968000
6102,18465,392,3,83000,249000
6103,6475,172,4,783000,3132000
6104,11306,561,4,1104000,4416000
6105,16970,411,1,1558000,1558000
6106,3885,187,5,41000,205000
6107,146,429,2,5250000,10500000
6108,5890,234,1,5484000,5484000
6109,21855,733,4,2325000,9300000
6110,22206,294,5,555000,2775000
6111,18820,493,3,4648000,13944000
6112,6422,732,3,386000,1158000
6113,8063,365,5,3065000,15325000
6114,16582,552,3,1952000,5856000
6115,4897,616,2,7330000,14660000
6116,3239,45,4,242000,968000
6117,24011,80,4,209000,836000
6118,5696,772,1,493000,493000
6119,3971,262,4,1630000,6520000
6120,23569,73,4,5147000,20588000
6121,5589,56,2,1527000,3054000
6122,4435,602,2,2723000,5446000
6123,5500,674,1,3099000,3099000
6124,1013,132,5,599000,2995000
6125,1834,55,1,119000,119000
6126,18764,104,3,1680000,5040000
6127,534,164,3,1388000,4164000
6128,738,227,1,3281000,3281000
6129,4092,592,3,199000,597000
6130,1849,75,3,3181000,9543000
6131,5821,323,3,1625000,4875000
6132,21713,326,1,34000,34000
6133,4618,449,4,167000,668000
6134,23074,193,2,446000,892000
6135,3773,647,2,29000,58000
6136,10103,111,1,3982000,3982000
6137,10608,480,2,1686000,3372000
6138,19322,118,4,135000,540000
6139,10641,24,2,579000,1158000
6140,2773,138,4,37000,148000
6141,16364,652,3,1477000,4431000
6142,9697,26,2,136000,272000
6143,4062,448,1,114000,114000
6144,15220,285,3,3825000,11475000
6145,3502,63,2,201000,402000
6146,19630,397,5,2843000,14215000
6147,15844,221,5,6375000,31875000
6148,22775,188,5,379000,1895000
6149,13167,779,3,1433000,4299000
6150,9989,47,2,121000,242000
6151,19849,292,4,145000,580000
6152,21621,652,1,1477000,1477000
6153,19912,536,3,234000,702000
6154,23284,513,4,1031000,4124000
6155,11861,170,3,508000,1524000
6156,12683,562,3,83000,249000
6157,4061,341,2,2793000,5586000
6158,15211,164,4,1388000,5552000
6159,15867,395,5,4054000,20270000
6160,5027,314,3,3007000,9021000
6161,23807,109,5,5512000,27560000
6162,10801,432,1,553000,553000
6163,2144,671,1,6345000,6345000
6164,5220,481,1,2883000,2883000
6165,23370,311,1,276000,276000
6166,20939,360,4,1190000,4760000
6167,24876,41,3,1311000,3933000
6168,3389,606,2,6052000,12104000
6169,18425,73,2,5147000,10294000
6170,13284,747,1,312000,312000
6171,10961,197,3,2230000,6690000
6172,19620,402,1,194000,194000
6173,4441,412,2,505000,1010000
6174,19307,28,2,1983000,3966000
6175,6349,334,1,773000,773000
6176,19260,390,3,779000,2337000
6177,24577,335,1,545000,545000
6178,18062,91,3,62000,186000
6179,14861,86,5,2738000,13690000
6180,5112,594,1,5096000,5096000
6181,5319,550,5,225000,1125000
6182,16189,667,3,191000,573000
6183,22571,465,2,2212000,4424000
6184,13670,159,3,1260000,3780000
6185,8851,566,1,1014000,1014000
6186,15011,587,5,5107000,25535000
6187,5842,702,5,2353000,11765000
6188,1917,682,5,444000,2220000
6189,685,587,4,5107000,20428000
6190,12788,591,3,2184000,6552000
6191,16910,134,2,356000,712000
6192,2264,63,4,201000,804000
6193,8921,212,1,462000,462000
6194,14266,678,2,1873000,3746000
6195,3919,730,5,107000,535000
6196,22181,11,1,393000,393000
6197,22607,44,1,2540000,2540000
6198,3284,763,3,192000,576000
6199,11326,284,1,5553000,5553000
6200,7555,778,4,5657000,22628000
6201,6533,284,1,5553000,5553000
6202,17294,176,5,615000,3075000
6203,23112,152,2,1060000,2120000
6204,3826,341,5,2793000,13965000
6205,17311,398,1,2012000,2012000
6206,9778,216,5,1611000,8055000
6207,21710,130,5,4432000,22160000
6208,5595,14,1,2147000,2147000
6209,6858,36,4,2247000,8988000
6210,5698,487,3,6015000,18045000
6211,3721,459,2,264000,528000
6212,20039,255,3,359000,1077000
6213,19774,359,5,401000,2005000
6214,10540,97,3,188000,564000
6215,21780,738,4,2670000,10680000
6216,12958,620,5,2741000,13705000
6217,12806,415,3,389000,1167000
6218,9364,302,3,807000,2421000
6219,2676,696,5,839000,4195000
6220,1613,269,1,912000,912000
6221,14953,578,5,163000,815000
6222,1736,118,3,135000,405000
6223,1035,443,1,236000,236000
6224,15804,513,5,1031000,5155000
6225,23474,52,1,473000,473000
6226,14350,511,1,691000,691000
6227,16012,583,2,5771000,11542000
6228,7135,604,5,1502000,7510000
6229,12871,26,5,136000,680000
6230,2960,661,5,5786000,28930000
6231,5610,391,1,101000,101000
6232,5199,82,2,139000,278000
6233,10302,203,2,2690000,5380000
6234,21192,746,5,2387000,11935000
6235,5095,11,4,393000,1572000
6236,20057,239,2,3020000,6040000
6237,24769,518,1,4066000,4066000
6238,24570,614,3,194000,582000
6239,10669,300,3,555000,1665000
6240,23621,552,3,1952000,5856000
6241,7972,368,1,115000,115000
6242,17915,423,2,1730000,3460000
6243,10775,654,1,58000,58000
6244,19999,169,1,206000,206000
6245,6005,350,1,164000,164000
6246,11095,673,2,1273000,2546000
6247,22939,520,2,2440000,4880000
6248,12010,130,2,4432000,8864000
6249,6985,702,2,2353000,4706000
6250,15119,639,4,571000,2284000
6251,17430,187,1,41000,41000
6252,13456,276,5,881000,4405000
6253,10927,544,4,932000,3728000
6254,19254,348,4,2118000,8472000
6255,1110,414,1,392000,392000
6256,19631,713,4,486000,1944000
6257,14188,141,2,1585000,3170000
6258,18888,443,2,236000,472000
6259,21011,17,2,3797000,7594000
6260,8625,656,2,3701000,7402000
6261,14636,608,1,71000,71000
6262,13621,43,1,1732000,1732000
6263,5989,109,3,5512000,16536000
6264,20530,153,5,1008000,5040000
6265,16441,365,2,3065000,6130000
6266,14703,757,4,6457000,25828000
6267,12692,69,4,274000,1096000
6268,24480,782,1,5315000,5315000
6269,16759,249,3,316000,948000
6270,6967,626,2,1444000,2888000
6271,4913,697,3,4112000,12336000
6272,13304,109,3,5512000,16536000
6273,994,474,4,3526000,14104000
6274,9872,95,1,576000,576000
6275,5451,721,5,705000,3525000
6276,2773,85,4,35000,140000
6277,7194,793,4,172000,688000
6278,18819,436,1,517000,517000
6279,286,683,4,1905000,7620000
6280,3706,201,1,1122000,1122000
6281,17999,563,3,789000,2367000
6282,22704,698,3,777000,2331000
6283,302,570,1,1123000,1123000
6284,16004,94,1,1112000,1112000
6285,21417,576,3,293000,879000
6286,14631,437,2,1256000,2512000
6287,8181,290,2,214000,428000
6288,12259,646,3,3462000,10386000
6289,17807,15,3,2216000,6648000
6290,5425,781,2,548000,1096000
6291,12199,579,2,563000,1126000
6292,7372,379,3,175000,525000
6293,13771,130,4,4432000,17728000
6294,3154,626,5,1444000,7220000
6295,14871,582,4,1365000,5460000
6296,1452,387,2,668000,1336000
6297,20471,262,5,1630000,8150000
6298,16627,529,5,595000,2975000
6299,18976,796,5,1499000,7495000
6300,1983,229,4,355000,1420000
6301,13288,341,5,2793000,13965000
6302,7481,238,5,988000,4940000
6303,21725,8,5,604000,3020000
6304,12347,795,5,1726000,8630000
6305,19900,177,3,2036000,6108000
6306,12742,454,4,1584000,6336000
6307,19641,69,4,274000,1096000
6308,12253,309,1,121000,121000
6309,11314,444,3,63000,189000
6310,11800,24,1,579000,579000
6311,9599,136,1,178000,178000
6312,20691,400,3,1967000,5901000
6313,7463,507,3,101000,303000
6314,23486,275,1,7427000,7427000
6315,130,369,2,805000,1610000
6316,19743,112,1,2999000,2999000
6317,23326,223,4,448000,1792000
6318,7361,596,3,434000,1302000
6319,17189,473,5,1130000,5650000
6320,16060,695,2,1424000,2848000
6321,15996,671,2,6345000,12690000
6322,1830,302,2,807000,1614000
6323,9013,129,2,351000,702000
6324,6541,539,5,2426000,12130000
6325,148,552,2,1952000,3904000
6326,6703,162,3,6905000,20715000
6327,10049,632,2,182000,364000
6328,1395,104,3,1680000,5040000
6329,774,461,4,3158000,12632000
6330,9434,19,2,25000,50000
6331,8893,249,5,316000,1580000
6332,11136,307,2,487000,974000
6333,2830,182,5,2439000,12195000
6334,10389,531,4,5096000,20384000
6335,21012,761,1,558000,558000
6336,23946,645,4,3315000,13260000
6337,21017,81,2,5934000,11868000
6338,1219,572,2,1983000,3966000
6339,2573,108,4,785000,3140000
6340,20425,708,1,5075000,5075000
6341,7658,154,5,1672000,8360000
6342,13516,427,4,77000,308000
6343,6841,524,2,1326000,2652000
6344,18217,10,1,6164000,6164000
6345,20961,385,5,4996000,24980000
6346,15244,577,3,207000,621000
6347,15375,379,3,175000,525000
6348,13645,126,3,1345000,4035000
6349,23418,699,1,672000,672000
6350,20142,130,1,4432000,4432000
6351,5196,765,4,301000,1204000
6352,19168,650,3,1381000,4143000
6353,15794,353,1,944000,944000
6354,15139,178,2,1586000,3172000
6355,6675,36,1,2247000,2247000
6356,18226,790,5,443000,2215000
6357,23127,434,5,3925000,19625000
6358,17787,159,4,1260000,5040000
6359,5185,15,3,2216000,6648000
6360,14906,174,2,1136000,2272000
6361,8764,613,1,275000,275000
6362,13316,244,3,232000,696000
6363,10286,432,5,553000,2765000
6364,6958,238,3,988000,2964000
6365,24515,161,4,1368000,5472000
6366,13712,140,4,5734000,22936000
6367,23040,69,3,274000,822000
6368,1123,145,2,1897000,3794000
6369,8944,145,4,1897000,7588000
6370,4997,13,2,1196000,2392000
6371,1375,427,3,77000,231000
6372,16123,470,5,911000,4555000
6373,5730,709,1,3861000,3861000
6374,9337,628,2,2481000,4962000
6375,7545,687,2,2547000,5094000
6376,7233,548,5,882000,4410000
6377,1398,76,5,1740000,8700000
6378,19908,87,3,4738000,14214000
6379,14459,724,5,1359000,6795000
6380,8347,62,2,1454000,2908000
6381,10840,661,2,5786000,11572000
6382,14432,743,3,75000,225000
6383,11273,282,4,772000,3088000
6384,15041,148,3,2241000,6723000
6385,11541,64,4,1735000,6940000
6386,2649,638,2,427000,854000
6387,23043,293,1,443000,443000
6388,12568,433,5,526000,2630000
6389,10923,466,1,1055000,1055000
6390,15574,483,3,834000,2502000
6391,13100,605,1,2248000,2248000
6392,20053,561,4,1104000,4416000
6393,6106,34,2,193000,386000
6394,3870,344,4,909000,3636000
6395,13343,613,4,275000,1100000
6396,4649,655,1,1995000,1995000
6397,15101,287,4,1285000,5140000
6398,20949,458,5,810000,4050000
6399,9098,652,2,1477000,2954000
6400,22553,476,4,285000,1140000
6401,2812,606,5,6052000,30260000
6402,15447,68,5,184000,920000
6403,18544,111,5,3982000,19910000
6404,20007,390,1,779000,779000
6405,5233,67,1,1682000,1682000
6406,16762,67,1,1682000,1682000
6407,19022,92,2,2371000,4742000
6408,21421,633,2,509000,1018000
6409,23832,90,2,1593000,3186000
6410,1926,180,2,5201000,10402000
6411,6942,42,4,1515000,6060000
6412,4509,511,5,691000,3455000
6413,8337,115,2,376000,752000
6414,21542,660,5,242000,1210000
6415,22216,193,4,446000,1784000
6416,5450,245,3,993000,2979000
6417,5933,322,4,973000,3892000
6418,13980,235,1,830000,830000
6419,17968,662,5,461000,2305000
6420,21083,328,5,450000,2250000
6421,12433,300,1,555000,555000
6422,13160,691,1,1677000,1677000
6423,12973,168,5,815000,4075000
6424,5314,364,5,292000,1460000
6425,24107,392,4,83000,332000
6426,1242,707,5,708000,3540000
6427,14915,89,1,2005000,2005000
6428,9817,580,1,1368000,1368000
6429,22442,533,4,3204000,12816000
6430,11208,208,2,2968000,5936000
6431,6478,28,5,1983000,9915000
6432,16041,800,3,121000,363000
6433,19762,437,2,1256000,2512000
6434,19676,101,2,461000,922000
6435,11093,398,5,2012000,10060000
6436,13955,98,5,4257000,21285000
6437,17900,387,1,668000,668000
6438,14177,763,3,192000,576000
6439,11528,53,5,2681000,13405000
6440,13506,429,2,5250000,10500000
6441,5490,261,1,242000,242000
6442,3927,665,3,1251000,3753000
6443,15014,521,5,2581000,12905000
6444,16179,643,1,167000,167000
6445,24190,105,5,3203000,16015000
6446,14659,197,1,2230000,2230000
6447,15644,640,3,640000,1920000
6448,12951,737,4,2705000,10820000
6449,20039,776,1,86000,86000
6450,16330,492,1,377000,377000
6451,21832,794,2,139000,278000
6452,17338,648,4,46000,184000
6453,16064,399,4,239000,956000
6454,4683,230,2,542000,1084000
6455,8592,552,4,1952000,7808000
6456,14736,113,4,1063000,4252000
6457,17171,651,4,1916000,7664000
6458,9740,235,4,830000,3320000
6459,404,292,2,145000,290000
6460,2512,491,5,209000,1045000
6461,2307,193,1,446000,446000
6462,12482,246,3,7011000,21033000
6463,21760,519,3,788000,2364000
6464,16125,752,2,453000,906000
6465,22874,261,4,242000,968000
6466,5441,244,4,232000,928000
6467,19959,549,3,3131000,9393000
6468,4507,656,1,3701000,3701000
6469,13323,82,1,139000,139000
6470,20124,596,2,434000,868000
6471,19423,243,2,1645000,3290000
6472,24299,202,5,129000,645000
6473,23651,52,3,473000,1419000
6474,1708,700,5,232000,1160000
6475,18033,384,4,1519000,6076000
6476,19688,597,3,3239000,9717000
6477,5684,526,4,110000,440000
6478,18950,400,3,1967000,5901000
6479,8501,640,3,640000,1920000
6480,16886,637,3,1144000,3432000
6481,6088,197,3,2230000,6690000
6482,19887,184,5,104000,520000
6483,9558,745,2,999000,1998000
6484,6662,507,1,101000,101000
6485,18170,615,3,80000,240000
6486,2316,465,1,2212000,2212000
6487,23578,640,5,640000,3200000
6488,24035,167,5,71000,355000
6489,21477,330,3,309000,927000
6490,3259,262,2,1630000,3260000
6491,14245,18,2,1273000,2546000
6492,877,79,2,5741000,11482000
6493,4965,419,3,1516000,4548000
6494,18146,138,1,37000,37000
6495,2768,48,1,6530000,6530000
6496,24291,644,5,81000,405000
6497,13125,572,4,1983000,7932000
6498,19136,789,4,3015000,12060000
6499,6495,131,4,104000,416000
6500,20119,787,1,2049000,2049000
6501,10744,316,2,119000,238000
6502,10383,682,3,444000,1332000
6503,6866,5,2,1604000,3208000
6504,4066,450,3,4245000,12735000
6505,13408,480,4,1686000,6744000
6506,3792,261,5,242000,1210000
6507,11696,231,1,2547000,2547000
6508,10312,77,3,24000,72000
6509,18180,642,1,1658000,1658000
6510,22243,468,2,639000,1278000
6511,19539,327,1,966000,966000
6512,8110,313,2,131000,262000
6513,19003,746,5,2387000,11935000
6514,20592,619,3,2334000,7002000
6515,17779,433,3,526000,1578000
6516,14829,469,3,2317000,6951000
6517,21142,730,4,107000,428000
6518,10000,739,4,135000,540000
6519,12670,280,2,664000,1328000
6520,24865,761,5,558000,2790000
6521,7046,282,1,772000,772000
6522,24415,750,1,6430000,6430000
6523,12318,380,2,1495000,2990000
6524,2986,202,2,129000,258000
6525,20135,51,4,228000,912000
6526,13460,298,2,438000,876000
6527,2280,34,1,193000,193000
6528,13198,396,3,147000,441000
6529,3787,534,4,201000,804000
6530,7588,438,1,499000,499000
6531,1808,763,2,192000,384000
6532,19153,311,1,276000,276000
6533,7538,387,3,668000,2004000
6534,12045,319,2,564000,1128000
6535,15147,86,5,2738000,13690000
6536,5697,394,2,724000,1448000
6537,5792,44,3,2540000,7620000
6538,16217,766,2,2000000,4000000
6539,5218,714,4,2119000,8476000
6540,15060,432,1,553000,553000
6541,4022,4,1,4260000,4260000
6542,14220,679,4,610000,2440000
6543,9858,622,3,780000,2340000
6544,2155,118,1,135000,135000
6545,21626,563,3,789000,2367000
6546,22376,133,2,2456000,4912000
6547,5009,653,1,853000,853000
6548,12754,739,5,135000,675000
6549,1824,582,5,1365000,6825000
6550,15071,541,1,325000,325000
6551,10564,145,2,1897000,3794000
6552,14120,385,2,4996000,9992000
6553,22931,72,5,1756000,8780000
6554,6400,76,3,1740000,5220000
6555,3522,496,3,187000,561000
6556,564,649,4,1707000,6828000
6557,7602,385,1,4996000,4996000
6558,2906,345,4,2778000,11112000
6559,11952,557,3,466000,1398000
6560,12548,106,5,3214000,16070000
6561,7580,12,1,294000,294000
6562,24479,491,5,209000,1045000
6563,8621,545,1,1831000,1831000
6564,15081,32,2,1808000,3616000
6565,4905,563,2,789000,1578000
6566,11217,405,2,2050000,4100000
6567,12706,210,1,920000,920000
6568,13008,284,5,5553000,27765000
6569,10984,193,2,446000,892000
6570,22635,738,1,2670000,2670000
6571,12206,230,5,542000,2710000
6572,15341,747,2,312000,624000
6573,7354,648,4,46000,184000
6574,16830,633,3,509000,1527000
6575,10886,762,4,232000,928000
6576,24314,557,5,466000,2330000
6577,9228,524,3,1326000,3978000
6578,2977,562,4,83000,332000
6579,20579,224,3,237000,711000
6580,9909,96,2,164000,328000
6581,5403,556,1,6250000,6250000
6582,11010,711,2,3595000,7190000
6583,14139,581,2,560000,1120000
6584,5553,298,2,438000,876000
6585,15283,386,4,304000,1216000
6586,11612,679,3,610000,1830000
6587,11633,494,2,5441000,10882000
6588,20262,518,3,4066000,12198000
6589,18550,768,3,806000,2418000
6590,16053,389,1,332000,332000
6591,5467,741,5,2614000,13070000
6592,10179,499,2,1143000,2286000
6593,12486,506,2,236000,472000
6594,3607,718,3,330000,990000
6595,20696,84,2,1035000,2070000
6596,19059,683,1,1905000,1905000
6597,1314,333,1,2606000,2606000
6598,15974,580,1,1368000,1368000
6599,11760,87,4,4738000,18952000
6600,899,331,1,430000,430000
6601,18318,345,5,2778000,13890000
6602,10510,165,2,1704000,3408000
6603,8505,553,4,3311000,13244000
6604,17252,729,2,2285000,4570000
