IdDetalleCompra,IdCompra,IdProducto,Cantidad,Costo
6424,4882,475,52,122000
6425,19,86,34,1549000
6426,3079,139,15,3735000
6427,1481,432,59,338000
6428,1676,610,46,3365000
6429,845,212,85,321000
6430,5,243,70,1002000
6431,1090,740,8,4815000
6432,2825,548,48,443000
6433,4051,102,39,46000
6434,660,790,63,275000
6435,2979,567,35,3145000
6436,443,502,92,490000
6437,376,339,18,2286000
6438,2411,426,51,423000
6439,2378,131,48,69000
6440,4568,693,82,2240000
6441,250,408,37,1569000
6442,4728,143,28,414000
6443,414,114,19,458000
6444,3401,443,69,169000
6445,274,246,79,4027000
6446,1820,67,98,1114000
6447,693,419,28,828000
6448,1803,43,16,934000
6449,1594,700,83,123000
6450,2045,375,72,2503000
6451,3166,318,81,398000
6452,4147,464,95,1410000
6453,648,749,28,532000
6454,1515,609,61,498000
6455,3247,739,27,99000
6456,47,663,90,546000
6457,1115,468,91,445000
6458,4193,524,19,731000
6459,2334,726,23,244000
6460,2141,800,15,86000
6461,3719,235,42,493000
6462,9,646,24,1754000
6463,805,60,100,334000
6464,1222,641,53,705000
6465,1577,185,63,307000
6466,2675,539,70,1379000
6467,1855,547,63,490000
6468,4507,458,14,558000
6469,1995,416,89,919000
6470,3994,601,44,1377000
6471,553,274,8,397000
6472,2592,95,24,428000
6473,2683,104,37,863000
6474,1405,90,73,993000
6475,1996,201,10,789000
6476,1214,633,57,290000
6477,2186,246,40,3520000
6478,1258,646,67,2299000
6479,2905,439,73,2330000
6480,2681,415,20,245000
6481,3689,120,59,173000
6482,608,691,44,1092000
6483,2689,78,92,339000
6484,4000,128,43,822000
6485,1082,531,77,2884000
6486,3262,33,12,437000
6487,1399,463,56,2957000
6488,815,593,59,344000
6489,2127,559,55,413000
6490,775,274,86,465000
6491,4337,563,43,489000
6492,2531,706,38,385000
6493,558,685,21,823000
6494,2402,475,35,99000
6495,2320,315,86,330000
6496,1902,409,57,584000
6497,757,490,81,389000
6498,4596,203,72,1881000
6499,3531,320,63,2331000
6500,1895,159,33,908000
6501,78,639,40,300000
6502,1668,573,88,284000
6503,2914,727,8,154000
6504,3220,651,96,1190000
6505,4735,510,47,114000
6506,2320,116,55,4263000
6507,4896,215,100,209000
6508,875,726,95,244000
6509,3567,192,31,1453000
6510,1695,516,22,3012000
6511,1894,298,52,256000
6512,736,391,47,54000
6513,877,799,99,199000
6514,2985,110,92,337000
6515,3582,37,15,340000
6516,2008,365,27,1874000
6517,3983,596,65,258000
6518,4047,445,51,113000
6519,3348,768,16,542000
6520,1272,549,22,1575000
6521,81,130,54,3020000
6522,1841,248,32,71000
6523,3108,699,81,374000
6524,2128,223,39,233000
6525,2193,678,25,974000
6526,4478,725,38,37000
6527,39,710,77,3314000
6528,4014,80,44,114000
6529,2581,64,82,999000
6530,3386,174,57,653000
6531,4555,750,18,4231000
6532,554,541,62,182000
6533,2779,646,7,2027000
6534,3708,293,41,241000
6535,4298,13,98,707000
6536,1215,468,45,344000
6537,3511,405,18,1227000
6538,1992,182,7,1304000
6539,1060,543,46,872000
6540,2444,503,68,179000
6541,3809,696,79,522000
6542,3948,255,66,193000
6543,1022,18,57,741000
6544,1151,149,13,1874000
6545,3333,134,99,181000
6546,2405,463,45,2667000
6547,3920,424,33,1722000
6548,1918,580,86,909000
6549,3037,236,47,3386000
6550,4582,176,81,461000
6551,1254,502,59,480000
6552,4187,38,50,265000
6553,3366,793,32,125000
6554,113,411,69,1014000
6555,947,6,25,1197000
6556,4072,576,85,180000
6557,3452,574,92,80000
6558,3146,376,33,876000
6559,1850,171,87,205000
6560,3177,66,82,1012000
6561,1613,474,80,2454000
6562,4202,64,78,920000
6563,3399,658,49,1348000
6564,4900,773,26,1362000
6565,2090,426,99,495000
6566,3584,483,15,560000
6567,2844,553,6,2026000
6568,1750,64,82,926000
6569,816,296,78,72000
6570,4442,353,14,688000
6571,1802,710,82,3966000
6572,1412,7,20,874000
6573,3085,469,83,1306000
6574,1604,208,84,2214000
6575,16,659,98,1137000
6576,2734,284,17,3824000
6577,2156,274,40,420000
6578,1320,424,89,1433000
6579,3060,396,73,88000
6580,630,59,75,479000
6581,2315,534,88,138000
6582,2144,391,33,66000
6583,1346,705,72,1435000
6584,3601,372,100,437000
6585,3473,127,31,366000
6586,2873,660,64,171000
6587,2979,427,100,40000
6588,1080,641,46,780000
6589,412,715,75,133000
6590,872,505,36,43000
6591,1359,643,67,85000
6592,3191,181,56,109000
6593,3373,141,9,887000
6594,734,152,57,693000
6595,2783,97,43,133000
6596,4470,393,57,2549000
6597,4807,189,57,2006000
6598,241,244,73,158000
6599,1715,656,47,2494000
6600,165,782,69,3278000
6601,1603,535,41,504000
6602,154,464,68,1353000
6603,3614,522,36,954000
6604,2352,775,65,1064000
6605,814,516,70,3142000
6606,737,66,6,1189000
6607,3659,370,33,889000
6608,4451,283,53,444000
6609,1707,93,39,321000
6610,414,187,80,23000
6611,3963,289,70,744000
6612,608,652,75,1068000
6613,3685,574,33,70000
6614,199,242,31,1369000
6615,3022,12,36,151000
6616,3706,721,89,404000
6617,1814,309,33,65000
6618,2995,495,78,310000
6619,129,263,71,923000
6620,1793,285,10,2230000
6621,2255,444,29,41000
6622,248,623,66,933000
6623,4997,746,52,1254000
6624,926,749,46,545000
6625,2425,701,86,3283000
6626,1612,7,57,912000
6627,4983,693,32,2060000
6628,1546,727,25,185000
6629,666,666,20,551000
6630,3878,337,41,1658000
6631,687,247,93,1524000
6632,3755,226,87,1572000
6633,2654,402,11,119000
6634,3599,642,20,1076000
6635,1187,111,76,2555000
6636,3323,318,32,527000
6637,4603,560,60,33000
6638,1404,473,55,771000
6639,4562,34,77,114000
6640,4457,235,53,502000
6641,1042,219,88,858000
6642,2750,532,90,1682000
6643,4051,237,83,3555000
6644,4843,686,18,472000
6645,3202,32,11,942000
6646,4764,519,10,546000
6647,3764,33,93,557000
6648,1946,544,13,676000
6649,3738,223,48,275000
6650,610,466,59,715000
6651,3482,619,60,1736000
6652,2235,649,97,941000
6653,2385,766,50,1167000
6654,2007,517,36,797000
6655,513,504,28,1205000
6656,742,616,42,5423000
6657,133,652,72,1004000
6658,3665,749,22,512000
6659,58,167,38,46000
6660,2981,678,6,1298000
6661,2075,634,32,1564000
6662,1276,422,8,243000
6663,1823,563,61,483000
6664,3972,378,13,363000
6665,790,662,33,302000
6666,816,774,69,4522000
6667,4013,119,61,58000
6668,3960,511,99,491000
6669,4172,201,99,801000
6670,3844,751,31,201000
6671,3256,48,69,4878000
6672,2605,268,56,462000
6673,1219,668,8,1930000
6674,292,482,75,504000
6675,2728,456,87,35000
6676,2253,729,59,1527000
6677,682,401,82,41000
6678,3448,108,6,458000
6679,1930,677,96,4092000
6680,2489,134,18,258000
6681,3403,157,7,1649000
6682,2313,684,28,97000
6683,4556,625,10,383000
6684,1685,779,6,750000
6685,3493,49,82,914000
6686,2579,678,12,959000
6687,3619,557,14,284000
6688,2676,658,30,1072000
6689,2030,591,34,1370000
6690,1898,572,48,1102000
6691,4633,235,24,488000
6692,4039,715,97,125000
6693,4619,134,81,206000
6694,4442,570,29,563000
6695,221,739,33,75000
6696,4826,670,92,562000
6697,4795,120,69,165000
6698,925,116,38,3582000
6699,4358,239,94,2045000
6700,4988,637,92,713000
6701,2450,280,90,492000
6702,1040,256,81,177000
6703,699,199,36,140000
6704,2778,214,35,886000
6705,246,375,6,2505000
6706,723,13,30,850000
6707,4618,62,17,899000
6708,2849,322,90,643000
6709,629,530,7,144000
6710,2898,620,67,1815000
6711,654,578,25,104000
6712,3345,17,85,2184000
6713,525,282,86,468000
6714,2147,283,37,367000
6715,278,2,46,1654000
6716,819,737,85,1968000
6717,2457,352,64,159000
6718,3568,243,51,1184000
6719,4531,774,51,4083000
6720,1561,342,54,974000
6721,3165,334,70,475000
6722,927,626,20,1030000
6723,148,43,10,1090000
6724,2918,750,83,4733000
6725,2357,599,52,2298000
6726,2783,408,10,1933000
6727,900,562,56,42000
6728,4476,620,52,1710000
6729,2572,787,6,1129000
6730,3133,502,6,405000
6731,3701,250,53,234000
6732,2349,451,8,20000
6733,2881,513,33,600000
6734,2246,770,46,404000
6735,2700,420,77,2067000
6736,4338,667,59,116000
6737,360,788,15,733000
6738,460,479,94,592000
6739,3585,41,98,851000
6740,2709,733,66,1570000
6741,2152,267,23,1076000
6742,1276,228,94,76000
6743,150,49,29,823000
6744,1817,573,20,284000
6745,2669,229,21,195000
6746,147,481,59,1466000
6747,827,540,21,195000
6748,155,211,20,150000
6749,2622,131,81,75000
6750,1882,3,96,1495000
6751,1019,342,77,1060000
6752,338,789,57,1672000
6753,865,119,48,58000
6754,3586,301,67,781000
6755,4841,84,56,707000
6756,3882,699,61,342000
6757,1801,197,92,1530000
6758,1081,272,13,120000
6759,3260,252,34,461000
6760,2743,147,19,2529000
6761,28,212,47,289000
6762,1180,251,52,2241000
6763,2206,496,80,119000
6764,1304,253,86,765000
6765,2353,739,57,68000
6766,1156,131,62,54000
6767,3173,74,40,277000
6768,5000,253,38,1055000
6769,2336,743,52,42000
6770,3550,320,96,2915000
6771,4577,187,29,28000
6772,322,388,83,641000
6773,4405,94,17,598000
6774,1585,203,41,1843000
6775,4787,283,98,356000
6776,2386,83,44,3315000
6777,3395,583,57,3535000
6778,502,520,26,1541000
6779,3352,651,64,1334000
6780,3422,449,56,116000
6781,1034,797,77,2539000
6782,4006,664,93,123000
6783,2133,281,13,653000
6784,2753,755,21,89000
6785,572,539,32,1377000
6786,2348,148,17,1643000
6787,822,317,36,2805000
6788,1249,71,92,866000
6789,4378,288,65,116000
6790,441,302,82,444000
6791,821,406,99,371000
6792,141,711,35,1842000
6793,4569,298,49,289000
6794,2467,597,86,2218000
6795,421,579,93,396000
6796,1654,562,89,49000
6797,3429,661,55,2972000
6798,4579,330,70,190000
6799,3478,370,41,1060000
6800,3733,582,60,863000
6801,2126,394,6,445000
6802,898,105,48,2294000
6803,3909,3,25,1157000
6804,1660,55,87,73000
6805,316,690,41,365000
6806,2150,728,43,663000
6807,894,352,87,119000
6808,2653,667,50,104000
6809,2387,2,20,1549000
6810,635,441,48,1072000
6811,4699,460,40,800000
6812,3795,678,92,1386000
6813,302,434,36,2070000
6814,2907,555,52,1131000
6815,142,422,52,249000
6816,3785,743,69,38000
6817,3660,158,37,71000
6818,4606,653,76,630000
6819,4157,260,93,71000
6820,3748,298,84,295000
6821,2976,636,79,438000
6822,3495,737,61,1529000
6823,2540,695,5,777000
6824,3595,769,26,39000
6825,2051,155,57,1421000
6826,1896,341,16,1587000
6827,3700,714,22,1344000
6828,4849,702,39,1342000
6829,3673,344,23,624000
6830,4893,344,98,513000
6831,4020,193,48,319000
6832,2515,215,75,281000
6833,2893,709,72,2570000
6834,2369,643,7,110000
6835,301,134,30,257000
6836,1663,593,56,257000
6837,1939,52,89,267000
6838,2465,508,55,1317000
6839,1608,134,45,257000
6840,2700,735,29,243000
6841,711,797,55,1913000
6842,954,427,26,40000
6843,2208,52,78,328000
6844,2504,690,74,404000
6845,2792,418,63,322000
6846,2501,563,24,507000
6847,3418,501,80,2151000
6848,3205,146,35,231000
6849,305,93,81,289000
6850,508,734,8,229000
6851,246,245,82,556000
6852,3332,2,47,1707000
6853,4188,11,52,290000
6854,1361,778,90,3266000
6855,1220,379,16,100000
6856,294,375,88,2477000
6857,3231,69,86,149000
6858,2368,741,82,1852000
6859,4922,293,23,319000
6860,3375,185,17,279000
6861,1980,695,78,860000
6862,1514,280,14,396000
6863,268,510,73,137000
6864,2997,521,94,1507000
6865,4785,90,8,1150000
6866,3114,146,89,246000
6867,373,153,39,603000
6868,242,617,6,622000
6869,3652,645,49,2461000
6870,722,211,18,166000
6871,2468,170,96,355000
6872,2800,77,86,14000
6873,2415,726,50,224000
6874,2552,179,46,443000
6875,4537,246,6,3879000
6876,1780,42,96,1121000
6877,4333,565,43,354000
6878,2629,307,55,296000
6879,2523,78,60,325000
6880,348,335,72,324000
6881,3117,165,79,1198000
6882,4225,540,36,193000
6883,1029,159,48,696000
6884,22,417,20,1086000
6885,1787,587,15,3337000
6886,1567,12,97,164000
6887,1027,71,67,796000
6888,1087,207,71,1170000
6889,1540,527,53,801000
6890,3934,779,95,860000
6891,613,252,32,518000
6892,3917,740,32,5075000
6893,2806,27,52,524000
6894,1117,4,6,2792000
6895,3138,6,36,953000
6896,4737,13,45,796000
6897,3099,391,31,59000
6898,1373,703,22,2154000
6899,4450,776,16,61000
6900,3312,112,15,1884000
6901,4457,62,69,775000
6902,4386,759,47,224000
6903,4479,439,43,2372000
6904,1969,327,69,687000
6905,901,329,54,25000
6906,1950,92,37,1228000
6907,1656,399,84,146000
6908,933,236,59,3481000
6909,829,535,7,512000
6910,893,657,67,1735000
6911,3795,566,74,698000
6912,605,203,28,1589000
6913,3895,87,78,2454000
6914,4567,622,10,448000
6915,3011,691,16,1008000
6916,4583,184,5,74000
6917,2099,644,7,46000
6918,2782,431,34,119000
6919,4993,617,69,668000
6920,994,539,34,1231000
6921,932,505,91,58000
6922,1768,339,25,1900000
6923,78,107,94,700000
6924,128,439,45,2393000
6925,2376,98,18,2319000
6926,2801,407,66,1921000
6927,1682,474,53,2120000
6928,3919,733,52,1642000
6929,2417,504,5,1067000
6930,4316,768,49,465000
6931,3118,244,58,159000
6932,1290,510,37,162000
6933,2680,357,41,286000
6934,1438,410,65,1646000
6935,239,36,98,1269000
6936,696,382,17,445000
6937,4362,177,52,1454000
6938,1114,432,67,296000
6939,3200,710,41,3854000
6940,4701,3,96,1558000
6941,4578,703,45,1471000
6942,368,135,62,155000
6943,1290,267,73,1066000
6944,1501,665,38,891000
6945,3143,101,23,331000
6946,2952,789,81,2150000
6947,294,343,61,1374000
6948,3661,592,75,135000
6949,2982,201,11,562000
6950,4679,82,11,86000
6951,4130,728,57,482000
6952,552,55,22,76000
6953,4625,522,19,947000
6954,429,26,12,88000
6955,101,332,47,248000
6956,2841,531,67,2554000
6957,4070,6,54,1219000
6958,4068,295,57,439000
6959,3230,106,9,2048000
6960,3069,99,56,141000
6961,228,528,90,1172000
6962,153,619,88,1750000
6963,4241,363,47,922000
6964,2578,136,44,128000
6965,4285,636,27,461000
6966,4383,617,70,828000
6967,2807,275,9,4978000
6968,2880,308,70,4364000
6969,463,278,63,1635000
6970,343,588,89,506000
6971,4691,257,38,47000
6972,783,164,97,694000
6973,4043,132,12,434000
6974,1583,129,21,184000
6975,2281,280,61,426000
6976,1531,718,25,196000
6977,1388,540,67,197000
6978,726,307,64,287000
6979,2013,392,22,42000
6980,3603,539,85,1587000
6981,1663,555,63,1087000
6982,2717,610,70,3510000
6983,547,512,71,44000
6984,490,57,94,355000
6985,3197,437,36,632000
6986,3769,553,33,2382000
6987,4069,756,26,118000
6988,2861,498,76,190000
6989,342,681,72,1016000
6990,1385,588,27,610000
6991,322,541,44,189000
6992,2665,384,53,1110000
6993,1029,229,75,248000
6994,421,374,17,150000
6995,1157,369,16,566000
6996,3229,629,59,1898000
6997,47,708,84,2594000
6998,472,564,48,105000
6999,3255,669,18,201000
7000,2388,245,23,622000
7001,3648,250,53,192000
7002,877,4,54,2715000
7003,2286,351,40,44000
7004,1562,744,35,51000
7005,1828,371,67,1112000
7006,3789,91,80,35000
7007,1934,286,99,177000
7008,2795,305,52,2796000
7009,1394,64,43,1249000
7010,1432,362,40,2958000
7011,492,589,69,809000
7012,3122,89,19,1423000
7013,4905,540,65,188000
7014,3401,666,31,468000
7015,193,240,35,208000
7016,1151,319,90,419000
7017,3611,295,81,317000
7018,1275,593,100,278000
7019,2831,214,77,804000
7020,3875,124,99,407000
7021,4040,187,84,30000
7022,4584,431,66,167000
7023,2601,562,61,42000
7024,1075,152,45,721000
7025,1106,665,87,748000
7026,3076,567,94,4048000
7027,3654,84,26,760000
7028,2141,599,27,2375000
7029,1938,89,59,1115000
7030,1120,367,60,566000
7031,2457,428,65,1217000
7032,2153,31,25,2047000
7033,327,178,13,997000
7034,3967,645,34,2052000
7035,1871,226,8,1471000
7036,1056,791,59,3580000
7037,881,449,36,112000
7038,667,226,46,1747000
7039,1849,725,73,29000
7040,4177,596,48,316000
7041,971,489,72,2737000
7042,2855,156,69,561000
7043,4285,298,21,301000
7044,2325,178,16,978000
7045,4206,722,89,2822000
7046,1714,559,28,463000
7047,755,577,84,123000
7048,2134,619,16,1261000
7049,823,460,80,564000
7050,2808,146,36,243000
7051,2221,179,7,469000
7052,2523,642,65,1062000
7053,3124,297,44,199000
7054,1991,231,33,1300000
7055,1062,123,28,567000
7056,4389,710,38,4732000
7057,179,452,92,175000
7058,2344,743,44,54000
7059,1571,578,60,84000
7060,873,452,95,162000
7061,4294,129,41,256000
7062,4107,644,35,51000
7063,923,734,84,274000
7064,727,482,79,477000
7065,910,469,87,1508000
7066,3917,523,8,2377000
7067,4584,480,24,1144000
7068,2571,408,99,1441000
7069,3058,430,61,1151000
7070,3966,539,75,1369000
7071,2138,76,18,1135000
7072,159,112,12,1510000
7073,2411,211,63,174000
7074,1266,641,73,724000
7075,3169,131,20,55000
7076,279,441,57,966000
7077,4069,85,67,24000
7078,3137,338,34,496000
7079,4168,238,97,640000
7080,1966,584,33,1116000
7081,3139,227,7,1978000
7082,2319,117,56,303000
7083,986,312,85,1084000
7084,4376,441,64,1097000
7085,4304,350,96,114000
7086,2426,345,21,1515000
7087,4116,41,46,808000
7088,2126,514,98,3762000
7089,1607,766,81,1059000
7090,462,379,92,105000
7091,4033,378,70,367000
7092,4295,45,48,145000
7093,4566,397,67,1554000
7094,1678,533,43,2294000
7095,3031,774,30,5176000
7096,4515,568,95,2418000
7097,242,162,80,4947000
7098,186,488,88,656000
7099,2722,388,46,482000
7100,836,481,6,1516000
7101,2065,775,36,935000
7102,614,163,9,3676000
7103,562,38,97,311000
7104,3104,782,62,3568000
7105,1013,497,30,1663000
7106,702,13,77,718000
7107,4057,219,56,948000
7108,2222,405,41,1352000
7109,2364,252,43,477000
7110,444,360,48,736000
7111,4585,758,47,1167000
7112,2703,489,90,2060000
7113,611,441,77,950000
7114,1826,560,36,25000
7115,2255,749,91,445000
7116,3071,755,9,82000
7117,3926,497,44,1706000
7118,611,417,27,798000
7119,2868,163,26,4000000
7120,4903,422,58,182000
7121,1118,193,29,228000
7122,4429,473,22,578000
7123,4409,759,45,233000
7124,3523,777,74,1093000
7125,2359,157,49,1852000
7126,4052,623,97,1018000
7127,2648,714,85,1263000
7128,251,775,62,1057000
7129,3448,694,5,84000
7130,1790,50,70,1466000
7131,4248,411,73,900000
7132,2147,428,35,1193000
7133,2871,738,35,1537000
7134,3893,131,20,74000
7135,4851,479,32,472000
7136,1622,702,21,1663000
7137,4186,381,80,163000
7138,1957,461,15,2246000
7139,2831,364,39,205000
7140,3592,710,72,4568000
7141,709,52,30,251000
7142,579,459,51,157000
7143,2674,544,52,541000
7144,1644,604,17,1111000
7145,1655,388,48,629000
7146,2398,663,41,600000
7147,2631,265,82,241000
7148,3159,70,49,1645000
7149,503,274,18,320000
7150,4749,612,35,504000
7151,748,166,43,304000
7152,1078,478,21,449000
7153,4391,173,89,1166000
7154,2908,302,84,518000
7155,1408,799,78,236000
7156,3689,305,90,3456000
7157,3747,104,37,1020000
7158,2067,485,74,526000
7159,1307,210,99,501000
7160,4480,622,86,528000
7161,530,580,5,688000
7162,3182,181,15,129000
7163,2540,745,81,577000
7164,2723,396,40,94000
7165,4683,236,92,3449000
7166,2187,449,41,115000
7167,1145,370,65,1317000
7168,2650,411,16,807000
7169,1705,354,60,1623000
7170,2322,508,86,1270000
7171,2641,639,22,335000
7172,4088,269,31,678000
7173,3288,435,63,214000
7174,3567,467,10,120000
7175,1178,354,45,1409000
7176,2025,33,35,433000
7177,2332,515,77,1418000
7178,4898,117,88,399000
7179,4947,424,30,1451000
7180,3876,747,55,162000
7181,4091,779,22,855000
7182,2418,788,67,718000
7183,4255,38,64,249000
7184,2276,71,48,593000
7185,2165,118,27,85000
7186,2719,683,99,977000
7187,1752,53,7,1462000
7188,1253,794,21,83000
7189,1806,713,43,327000
7190,624,117,82,370000
7191,2501,433,89,382000
7192,296,198,28,691000
7193,3411,661,53,3936000
7194,2584,404,63,3607000
7195,4103,319,60,332000
7196,2585,538,45,936000
7197,552,491,48,151000
7198,1649,778,64,4047000
7199,328,570,27,590000
7200,3949,800,36,70000
7201,4404,649,44,938000
7202,3540,534,99,128000
7203,4425,570,86,654000
7204,1656,448,83,72000
7205,3192,538,19,1011000
7206,2312,574,62,88000
7207,4029,510,68,114000
7208,1138,151,42,995000
7209,946,641,86,953000
7210,2607,799,22,277000
7211,3613,43,90,1133000
7212,3228,37,17,384000
7213,2371,522,27,1399000
7214,2927,681,32,950000
7215,824,611,75,495000
7216,1826,557,48,262000
7217,4742,633,58,338000
7218,1956,222,66,155000
7219,1854,420,59,1948000
7220,2478,9,68,198000
7221,2254,113,9,778000
7222,1310,117,76,419000
7223,766,486,8,1573000
7224,2277,541,52,220000
7225,1874,714,67,1191000
7226,2891,98,88,2529000
7227,4215,472,75,106000
7228,1449,374,70,141000
7229,4608,115,30,269000
7230,1665,32,39,1034000
7231,148,571,61,1324000
7232,1562,229,75,261000
7233,807,496,36,109000
7234,1057,193,64,283000
7235,3728,698,72,526000
7236,4559,5,71,891000
7237,2155,249,5,212000
7238,2489,73,31,3399000
7239,928,272,97,177000
7240,2178,260,98,79000
7241,4590,544,36,520000
7242,2991,9,83,146000
7243,60,238,77,670000
7244,4294,34,59,100000
7245,551,381,86,190000
7246,4884,687,21,1490000
7247,2222,715,52,124000
7248,4004,75,73,2029000
7249,1924,141,62,1026000
7250,2773,164,31,803000
7251,2705,689,70,1762000
7252,1908,380,88,779000
